,source,target,time,type
2841,390326,337,2015-02-03 15:37:28,a2q
2842,97802,8922,2015-02-03 12:14:48,a2q
2843,476,736086,2015-02-03 09:57:15,a2q
2844,196312,986,2015-02-03 05:13:09,a2q
2845,6482,6482,2015-02-03 05:11:42,a2q
2846,9034,475,2015-02-03 04:59:13,a2q
2847,454017,29,2015-02-03 01:58:37,a2q
2848,95810,3111,2015-02-03 01:39:36,a2q
2849,13,4362769,2015-02-03 00:30:57,a2q
2850,809357,945,2015-02-03 00:17:07,a2q
2851,4520128,91,2015-02-02 21:26:46,a2q
2852,235123,369,2015-02-02 20:13:46,a2q
2853,9204,9204,2015-02-02 15:41:57,a2q
2854,91,3061396,2015-02-02 12:14:08,a2q
2855,30674,1231,2015-02-02 10:22:20,a2q
2856,476,395881,2015-02-02 09:17:56,a2q
2857,6309,25234,2015-02-02 05:21:24,a2q
2858,2313,2313,2015-02-02 03:12:41,a2q
2859,484041,549,2015-02-02 01:19:08,a2q
2860,6309,40882,2015-02-01 19:20:02,a2q
2861,6309,2547,2015-02-01 06:08:01,a2q
2862,6309,58061,2015-02-01 05:57:15,a2q
2863,5210,5210,2015-02-01 03:15:16,a2q
2864,3998219,58,2015-02-01 02:24:59,a2q
2865,29701,4066,2015-02-01 01:02:38,a2q
2866,77,4107888,2015-01-31 16:27:43,a2q
2867,79790,8279,2015-01-31 08:51:46,a2q
2868,13,3330899,2015-01-31 07:04:48,a2q
2869,5274,5274,2015-01-31 03:52:50,a2q
2870,195755,419,2015-01-31 01:40:23,a2q
2871,613320,615,2015-01-30 23:33:53,a2q
2872,13,3280957,2015-01-30 21:21:04,a2q
2873,17034,5454,2015-01-30 21:09:45,a2q
2874,3571,3571,2015-01-30 19:44:11,a2q
2875,487846,518,2015-01-30 19:18:33,a2q
2876,16673,4454,2015-01-30 16:08:52,a2q
2877,13,4480327,2015-01-30 12:50:34,a2q
2878,13,4463656,2015-01-30 11:28:48,a2q
2879,1344,34548,2015-01-30 04:30:44,a2q
2880,4668,94961,2015-01-30 03:08:09,a2q
2881,95,4461797,2015-01-30 02:50:11,a2q
2882,1203,29613,2015-01-29 23:47:49,a2q
2883,3043,61714,2015-01-29 23:06:46,a2q
2884,940,454671,2015-01-29 22:23:02,a2q
2885,4444053,33,2015-01-29 15:23:54,a2q
2886,834,294415,2015-01-29 14:22:16,a2q
2887,90580,4194,2015-01-29 05:14:34,a2q
2888,834,439311,2015-01-29 03:57:29,a2q
2889,4320,4320,2015-01-29 02:10:04,a2q
2890,157,759076,2015-01-29 01:08:03,a2q
2891,5056,4653,2015-01-29 00:52:11,a2q
2892,437,437,2015-01-28 23:54:04,a2q
2893,5645,5645,2015-01-28 21:54:17,a2q
2894,6345,6345,2015-01-28 19:28:15,a2q
2895,95,4290453,2015-01-28 18:03:36,a2q
2896,728,665926,2015-01-28 17:16:47,a2q
2897,834,312873,2015-01-28 15:27:40,a2q
2898,6309,58129,2015-01-28 14:43:51,a2q
2899,44,3862486,2015-01-28 09:48:51,a2q
2900,2905,76149,2015-01-28 05:25:39,a2q
2901,850690,58,2015-01-28 04:51:04,a2q
2902,2749,2749,2015-01-28 02:53:00,a2q
2903,22656,9858,2015-01-28 02:16:37,a2q
2904,179,961018,2015-01-27 22:31:29,a2q
2905,2656,2656,2015-01-27 22:14:40,a2q
2906,179,317589,2015-01-27 22:04:24,a2q
2907,2373529,83,2015-01-27 19:38:47,a2q
2908,6247,13663,2015-01-27 17:31:36,a2q
2909,13,4025444,2015-01-27 17:07:46,a2q
2910,4279,41948,2015-01-27 14:22:02,a2q
2911,4279,28817,2015-01-27 13:58:31,a2q
2912,122595,414,2015-01-27 12:32:15,a2q
2913,13,3643019,2015-01-27 11:17:43,a2q
2914,13,4497010,2015-01-27 11:10:56,a2q
2915,4668,4668,2015-01-27 08:17:09,a2q
2916,4668,4668,2015-01-27 07:28:55,a2q
2917,1346,1346,2015-01-27 07:08:24,a2q
2918,11760,171,2015-01-27 04:51:51,a2q
2919,6920,61714,2015-01-27 02:20:21,a2q
2920,249281,199,2015-01-26 22:25:18,a2q
2921,388389,342,2015-01-26 22:06:56,a2q
2922,17034,6164,2015-01-26 21:47:44,a2q
2923,13,355542,2015-01-26 21:10:31,a2q
2924,93468,1695,2015-01-26 17:26:40,a2q
2925,1615,46329,2015-01-26 03:53:26,a2q
2926,747,543539,2015-01-25 21:18:55,a2q
2927,747,787186,2015-01-25 21:16:31,a2q
2928,13,1185790,2015-01-25 13:46:32,a2q
2929,13,2958045,2015-01-25 13:37:34,a2q
2930,53686,3603,2015-01-25 06:51:34,a2q
2931,53686,3603,2015-01-25 06:39:09,a2q
2932,492,6359,2015-01-24 19:15:24,a2q
2933,3917,3917,2015-01-24 03:36:52,a2q
2934,209726,945,2015-01-24 00:29:07,a2q
2935,4879,3485,2015-01-24 00:06:24,a2q
2936,6309,98713,2015-01-23 21:58:27,a2q
2937,85606,4149,2015-01-23 21:55:41,a2q
2938,3255455,56,2015-01-23 20:20:02,a2q
2939,8922,94148,2015-01-23 18:07:34,a2q
2940,13,3950644,2015-01-23 16:43:43,a2q
2941,6776,6776,2015-01-23 16:33:22,a2q
2942,5728,69455,2015-01-23 14:08:53,a2q
2943,10397,116,2015-01-23 09:00:33,a2q
2944,87427,945,2015-01-23 06:42:37,a2q
2945,7659,7659,2015-01-23 05:58:18,a2q
2946,1591,91970,2015-01-23 05:10:44,a2q
2947,54680,4411,2015-01-23 01:11:14,a2q
2948,979,979,2015-01-22 23:44:56,a2q
2949,6309,8047,2015-01-22 23:38:41,a2q
2950,4055,945,2015-01-22 22:47:04,a2q
2951,1943,1943,2015-01-22 21:28:39,a2q
2952,27483,1943,2015-01-22 21:05:19,a2q
2953,4279,9642,2015-01-22 17:25:33,a2q
2954,94157,4149,2015-01-22 13:57:40,a2q
2955,15754,7659,2015-01-22 12:16:17,a2q
2956,1150275,85,2015-01-22 06:49:32,a2q
2957,14122,9642,2015-01-22 03:26:53,a2q
2958,791604,823,2015-01-22 01:27:38,a2q
2959,4411,4411,2015-01-21 23:17:34,a2q
2960,72321,9021,2015-01-21 22:58:15,a2q
2961,6309,67505,2015-01-21 21:41:23,a2q
2962,18064,2145,2015-01-21 21:11:20,a2q
2963,8969,14731,2015-01-21 14:54:36,a2q
2964,5987,5987,2015-01-21 13:46:32,a2q
2965,609,592298,2015-01-21 13:36:32,a2q
2966,541136,145,2015-01-21 13:31:23,a2q
2967,573350,364,2015-01-21 13:15:50,a2q
2968,13,2428407,2015-01-21 12:11:18,a2q
2969,476,84292,2015-01-21 12:03:25,a2q
2970,209249,61,2015-01-21 10:19:16,a2q
2971,3560104,72,2015-01-21 08:20:54,a2q
2972,310767,266,2015-01-21 06:43:17,a2q
2973,828625,543,2015-01-21 05:59:04,a2q
2974,8697,8697,2015-01-21 02:58:44,a2q
2975,67038,9382,2015-01-21 02:39:46,a2q
2976,813602,947,2015-01-21 00:24:09,a2q
2977,955457,947,2015-01-21 00:11:19,a2q
2978,6782,90678,2015-01-20 23:28:54,a2q
2979,72321,5645,2015-01-20 22:27:27,a2q
2980,2988,47185,2015-01-20 20:17:55,a2q
2981,2663,2663,2015-01-20 20:01:27,a2q
2982,19068,1943,2015-01-20 19:37:11,a2q
2983,633961,432,2015-01-20 19:34:50,a2q
2984,476,476,2015-01-20 16:30:09,a2q
2985,1712,1712,2015-01-20 15:15:46,a2q
2986,9476,46724,2015-01-20 14:12:52,a2q
2987,4495,4495,2015-01-20 11:29:31,a2q
2988,9636,24872,2015-01-20 05:57:27,a2q
2989,4411,4411,2015-01-20 05:54:24,a2q
2990,8279,21155,2015-01-20 00:11:07,a2q
2991,764312,85,2015-01-19 19:38:35,a2q
2992,6309,75103,2015-01-19 16:20:48,a2q
2993,50356,2469,2015-01-19 16:20:44,a2q
2994,13,4447678,2015-01-19 12:02:20,a2q
2995,615,161287,2015-01-19 10:49:33,a2q
2996,454195,343,2015-01-19 01:12:31,a2q
2997,834,101189,2015-01-18 23:46:07,a2q
2998,13,757481,2015-01-18 14:36:11,a2q
2999,308237,580,2015-01-17 23:06:01,a2q
3000,90690,1606,2015-01-17 22:13:06,a2q
3001,9951,3315,2015-01-17 22:11:07,a2q
3002,90291,2635,2015-01-17 17:00:20,a2q
3003,834,138606,2015-01-17 16:31:52,a2q
3004,13,1262119,2015-01-17 16:01:04,a2q
3005,13,2526216,2015-01-17 14:17:30,a2q
3006,3182,3182,2015-01-17 13:42:33,a2q
3007,13,4463656,2015-01-17 09:52:40,a2q
3008,415,179216,2015-01-17 07:50:40,a2q
3009,4570,29156,2015-01-17 05:56:49,a2q
3010,1157054,85,2015-01-17 02:37:36,a2q
3011,6776,6776,2015-01-17 00:33:58,a2q
3012,6359,6359,2015-01-16 21:17:37,a2q
3013,4279,92153,2015-01-16 20:02:41,a2q
3014,3571,3571,2015-01-16 19:39:13,a2q
3015,369,366038,2015-01-16 08:38:59,a2q
3016,4279,27186,2015-01-16 07:15:04,a2q
3017,13,4459472,2015-01-16 06:28:41,a2q
3018,1185,96915,2015-01-16 03:50:00,a2q
3019,319,124518,2015-01-16 00:22:26,a2q
3020,1084437,45,2015-01-15 23:19:59,a2q
3021,48953,2168,2015-01-15 20:37:18,a2q
3022,112,355761,2015-01-15 20:01:49,a2q
3023,18591,4927,2015-01-15 18:33:29,a2q
3024,6776,6776,2015-01-15 16:53:10,a2q
3025,197652,383,2015-01-15 16:01:43,a2q
3026,13,3787253,2015-01-15 15:30:50,a2q
3027,17034,3917,2015-01-15 07:20:42,a2q
3028,292,434613,2015-01-15 01:15:25,a2q
3029,384564,314,2015-01-14 21:13:00,a2q
3030,555078,438,2015-01-14 15:14:41,a2q
3031,14379,1578,2015-01-14 13:18:56,a2q
3032,2947,2947,2015-01-14 10:49:11,a2q
3033,476,828867,2015-01-14 09:21:54,a2q
3034,9965,26497,2015-01-14 08:02:53,a2q
3035,929902,476,2015-01-14 07:12:22,a2q
3036,3827,19935,2015-01-14 06:22:39,a2q
3037,890,190159,2015-01-14 04:55:32,a2q
3038,935686,578,2015-01-14 04:43:36,a2q
3039,13,599184,2015-01-14 04:36:21,a2q
3040,2749,2749,2015-01-14 02:54:39,a2q
3041,6776,6776,2015-01-14 00:47:33,a2q
3042,543,516765,2015-01-14 00:44:17,a2q
3043,282352,184,2015-01-14 00:30:26,a2q
3044,993672,383,2015-01-13 23:52:28,a2q
3045,13,4449753,2015-01-13 23:08:11,a2q
3046,65548,1772,2015-01-13 22:07:41,a2q
3047,6309,10247,2015-01-13 14:55:44,a2q
3048,483408,383,2015-01-13 14:37:07,a2q
3049,9965,29347,2015-01-13 13:26:31,a2q
3050,13,2101343,2015-01-13 12:27:18,a2q
3051,495455,29,2015-01-13 12:07:03,a2q
3052,7256,52256,2015-01-13 07:28:42,a2q
3053,91,607314,2015-01-13 07:15:47,a2q
3054,22656,267,2015-01-13 06:17:14,a2q
3055,5869,20088,2015-01-13 05:14:41,a2q
3056,5987,28045,2015-01-13 04:02:41,a2q
3057,5495,5495,2015-01-13 00:54:30,a2q
3058,937703,116,2015-01-13 00:48:00,a2q
3059,3458,3458,2015-01-13 00:30:33,a2q
3060,7231,53341,2015-01-12 21:52:54,a2q
3061,550314,493,2015-01-12 20:52:46,a2q
3062,4421,17507,2015-01-12 20:06:35,a2q
3063,98491,4597,2015-01-12 19:06:39,a2q
3064,34088,3458,2015-01-12 17:59:03,a2q
3065,6309,30946,2015-01-12 15:54:07,a2q
3066,845356,537,2015-01-12 10:19:10,a2q
3067,476,191086,2015-01-12 07:25:37,a2q
3068,2988,1450,2015-01-11 22:44:28,a2q
3069,4411,16673,2015-01-11 04:02:20,a2q
3070,4639,4639,2015-01-11 03:26:04,a2q
3071,20670,2819,2015-01-11 02:40:07,a2q
3072,67,864763,2015-01-11 01:28:19,a2q
3073,232687,232,2015-01-10 22:55:51,a2q
3074,4552,85348,2015-01-10 22:23:15,a2q
3075,4936,4936,2015-01-10 18:32:47,a2q
3076,84206,9266,2015-01-10 07:09:03,a2q
3077,7532,22944,2015-01-10 06:29:33,a2q
3078,1337,67405,2015-01-10 03:42:02,a2q
3079,39,39,2015-01-10 00:00:21,a2q
3080,4126,4126,2015-01-09 04:46:55,a2q
3081,507,507,2015-01-09 02:22:39,a2q
3082,3045,3045,2015-01-09 02:08:58,a2q
3083,5987,78162,2015-01-09 01:39:45,a2q
3084,1346,79076,2015-01-09 00:53:13,a2q
3085,10156,4639,2015-01-09 00:25:37,a2q
3086,5552,5552,2015-01-08 23:30:01,a2q
3087,492,240144,2015-01-08 20:01:09,a2q
3088,267,500976,2015-01-08 18:32:42,a2q
3089,494340,373,2015-01-08 16:34:32,a2q
3090,3043,50050,2015-01-08 12:19:46,a2q
3091,4883,1726,2015-01-08 10:48:26,a2q
3092,2591,2591,2015-01-08 08:27:21,a2q
3093,6560,2608,2015-01-08 05:17:59,a2q
3094,3116561,93,2015-01-08 00:55:39,a2q
3095,4421,17507,2015-01-08 00:47:48,a2q
3096,4231,82541,2015-01-07 23:21:52,a2q
3097,661933,905,2015-01-07 23:17:18,a2q
3098,102792,609,2015-01-07 22:44:29,a2q
3099,4429183,67,2015-01-07 22:35:19,a2q
3100,7659,3885,2015-01-07 22:21:19,a2q
3101,259,148814,2015-01-07 21:28:35,a2q
3102,1035,1035,2015-01-07 19:32:25,a2q
3103,6309,35047,2015-01-07 17:18:43,a2q
3104,5742,5742,2015-01-07 17:04:26,a2q
3105,306936,343,2015-01-07 14:25:01,a2q
3106,476,395729,2015-01-07 10:32:23,a2q
3107,366,366,2015-01-07 04:43:15,a2q
3108,685,685,2015-01-07 04:41:47,a2q
3109,435352,685,2015-01-07 03:31:43,a2q
3110,717267,147,2015-01-07 03:10:35,a2q
3111,3179759,85,2015-01-06 18:38:56,a2q
3112,6782,38522,2015-01-06 18:08:43,a2q
3113,719323,697,2015-01-06 17:50:05,a2q
3114,267,963499,2015-01-06 17:06:24,a2q
3115,53467,4127,2015-01-06 13:10:50,a2q
3116,153112,116,2015-01-06 08:49:27,a2q
3117,7469,20128,2015-01-06 07:55:49,a2q
3118,1944282,56,2015-01-06 04:06:39,a2q
3119,78712,1038,2015-01-05 23:03:36,a2q
3120,4639,4639,2015-01-05 22:57:57,a2q
3121,65458,338,2015-01-05 16:42:32,a2q
3122,543,257558,2015-01-05 13:15:55,a2q
3123,90338,3613,2015-01-05 11:59:04,a2q
3124,2988,97893,2015-01-05 10:40:53,a2q
3125,13,3314143,2015-01-05 05:48:31,a2q
3126,13,2867076,2015-01-05 03:08:36,a2q
3127,8992,65886,2015-01-05 02:36:03,a2q
3128,193017,672,2015-01-05 00:22:32,a2q
3129,267,404339,2015-01-04 18:37:42,a2q
3130,6164,6164,2015-01-04 04:40:00,a2q
3131,848072,802,2015-01-03 20:19:08,a2q
3132,23354,8768,2015-01-03 10:06:31,a2q
3133,50,1032531,2015-01-03 06:58:05,a2q
3134,50,4413792,2015-01-03 06:50:37,a2q
3135,3314,3314,2015-01-02 23:48:26,a2q
3136,22459,4234,2015-01-02 23:41:43,a2q
3137,125680,39,2015-01-02 22:55:05,a2q
3138,1048479,39,2015-01-02 22:54:08,a2q
3139,1018966,11,2015-01-02 21:09:18,a2q
3140,4323,75827,2015-01-02 14:18:24,a2q
3141,60,2626223,2015-01-02 08:07:55,a2q
3142,412368,357,2015-01-01 23:32:03,a2q
3143,3470761,17,2015-01-01 19:15:20,a2q
3144,420452,912,2015-01-01 02:25:47,a2q
